source_url,source_title,platform,source_year,blogger_school,target_major,target_major_hits,school_tier,rank_text,rank_percent,rank_num,rank_total,camp_admitted,program_type,admission_detail,research_achievements_json,competition_achievements_json,competition_tags,confidence,notes
https://blog.csdn.net/qq_43330239/article/details/123976249,电子信息/通信保研/考研复试经验贴，追更复旦大学+武汉大学,CSDN,,末流985通信相关专业,电子信息/通信,电子信息,末九,专业前3%,3.0,,,,未说明,,[],[],,0.9,
https://blog.csdn.net/qq_38633884/article/details/97178586,上科、北航、中科大、自动化所计算机夏令营+浙大计算机预推免简记,CSDN,,,计算机,"计算机,自动化",未知,,,,,True,未说明,拿到夏令营 offer,[],[],,0.8,
https://blog.csdn.net/qq_68608661/article/details/143163001,25届电信保研经验贴（清华大学电子工程系 - CSDN博客,CSDN,2025,中九,电子信息工程,电子信息,中九,前五学期rank2/95，综合排名rank1,,2,95,,未说明,,[],[],,0.9,
https://blog.csdn.net/NingMeng1024/article/details/135370949,计算机保研经验分享——中国人民大学信息学院（超详细） - CSDN博客,CSDN,,中国人民大学,电子信息,"计算机,电子信息",其他,,,,,True,未说明,成功保研,[],[],,0.8,
https://blog.csdn.net/wanglvlv/article/details/143212878,25计算机保研经验贴原创 - CSDN博客,CSDN,25,,计算机,计算机,未知,,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": null}]",[],,0.5,
https://www.cnblogs.com/justdoitba/articles/8351535.html,百度- 未来_我来- 博客园,博客园,,哈尔滨工业大学,计算机,计算机,c9,1/3,,,,True,未说明,保研上来的,[],[],,0.8,
https://zhuanlan.zhihu.com/p/1951402364398461456,26届计科保研--最终去向：上交AI,知乎,2026,,人工智能,"计算机,计算机科学",末九,1/177,,1,177,True,未说明,最终去向：上交AI,"[{""type"": ""科研经历"", ""title"": ""AI4Science方向"", ""author_order"": ""未知"", ""venue_or_level"": null}, {""type"": ""科研经历"", ""title"": ""LLM方向"", ""author_order"": ""未知"", ""venue_or_level"": ""高瓴实习""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""NeurIPS在投""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""SCI""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""NeurIPS""}]","[{""name"": ""果酱"", ""level"": null, ""award"": null, ""normalized_name"": ""果酱""}]",果酱,0.9,
https://zhuanlan.zhihu.com/p/712017177,【25计算机考研】计算机科学与技术学硕排行榜（985院校）,知乎,,,计算机科学与技术,"计算机,计算机科学,软件工程",华五,,,,,,学硕,,[],[],,0.5,
https://zhuanlan.zhihu.com/p/638530890,【24计算机考研】计算机科学与技术学硕排行榜（985院校）（含24 ...,知乎,24,,计算机科学与技术,"计算机,计算机科学,软件工程",华五,,,,,,学硕,,[],[],,0.7,
https://zhuanlan.zhihu.com/p/712018120,【25计算机考研】软件工程学硕排行榜（985院校） - 知乎专栏,知乎,2025,,软件工程,"计算机,软件工程",未知,,,,,,学硕,,[],[],,0.5,
https://zhuanlan.zhihu.com/p/722088790,2024年（25届）末二中rank计算机推免套磁&&面试经验帖 - 知乎专栏,知乎,2024,,计算机,计算机,未知,,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""SCI""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""EI""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""CCF-A""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""ICML""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""CVPR""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""ECCV""}]","[{""name"": ""ICM"", ""level"": null, ""award"": null, ""normalized_name"": ""美赛""}]",美赛,0.5,
https://zhuanlan.zhihu.com/p/839171218,2024年（2025届）低rank三无鼠鼠保研的奇幻漂流之旅（北邮计院 ...,知乎,2024,北邮,计算机,计算机,其他,,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": null, ""venue_or_level"": ""CCF-A/B/C""}, {""type"": ""论文"", ""title"": null, ""author_order"": null, ""venue_or_level"": ""SCI一二三四区""}, {""type"": ""论文"", ""title"": null, ""author_order"": null, ""venue_or_level"": ""EI会议""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""SCI""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""EI""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""CCF-A""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""ICML""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""CVPR""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""ECCV""}]","[{""name"": ""ICM"", ""level"": null, ""award"": null, ""normalized_name"": ""美赛""}]",美赛,0.8,
https://www.zhihu.com/question/841747574/answer/58844545709,问一下大家蓝桥杯哪个赛道容易得奖? - 蓝桥杯备战组 的回答,知乎,,,,"计算机,电子信息,自动化",未知,,,,,,未说明,,[],"[{""name"": ""蓝桥杯"", ""level"": ""国赛"", ""award"": ""一等奖"", ""normalized_name"": ""蓝桥杯""}]",蓝桥杯,0.5,
https://blog.csdn.net/d1379951481/article/details/142897879,华东理工大学计算机预推免面试 - CSDN博客,CSDN,,,计算机,计算机,其他,,,,,True,未说明,拿到夏令营 offer,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""EI""}]",[],,0.8,
https://www.cnblogs.com/ArrowKeys/p/11738601.html,哈尔滨工业大学计算机系（英才学院）大四老腊肉的大学生活科普 ...,博客园,2019,哈尔滨工业大学,计算机科学与技术,计算机,c9,,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": null}]","[{""name"": ""ACM"", ""level"": null, ""award"": ""三等奖"", ""normalized_name"": ""ACM""}]",ACM,0.8,
https://www.zhihu.com/question/444978882,2022 年博士申请，你进度如何？ - 知乎,知乎,2022,,,,未知,,,,,,直博,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""EI会议""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""CCF C刊""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""SCI""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": ""EI""}]",[],,0.8,
https://www.mcu.com.cn/en/List/zhaoping.html,Untitled,其他,,,电子信息,,未知,,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""EI""}]",[],,0.5,
https://www.zhihu.com/question/458046680/answers/updated,如何看待中国海洋大学成立信息科学与工程学部？ - 知乎,知乎,2021,,,"计算机,计算机科学,人工智能,电子信息,软件工程,智能科学,网络空间安全,数据科学,大数据,通信工程,自动化",其他,,,,,,未说明,,"[{""type"": ""论文"", ""title"": ""Quantum Gated Recurrent Neural Networks"", ""author_order"": ""共同通讯作者"", ""venue_or_level"": ""IEEE Transactions on Pattern Analysis and Machine Intelligence (TPAMI), CCF A类""}, {""type"": ""论文"", ""title"": null, ""author_order"": ""一作"", ""venue_or_level"": null}]",[],,0.9,
https://www.xiaohongshu.com/discovery/item/69bd8239000000002200fcc7?source=webshare&xhsshare=pc_web&xsec_token=ABT0Ll1aUtS8qTMWciL_hlRW9FzQzthD0EO4Y-kSrSFwQ%3D&xsec_source=pc_share,自己研发的内存数据库打败了redis - 小红书,小红书,,巢湖学院,计算机,计算机,其他,1/5,,,,,未说明,,"[{""type"": ""项目"", ""title"": ""自研resp服务器"", ""author_order"": ""一作"", ""venue_or_level"": null}, {""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""EI""}]","[{""name"": ""ICM"", ""level"": null, ""award"": null, ""normalized_name"": ""美赛""}]",美赛,0.8,
https://www.cnblogs.com/AiScholar/p/19237694,【科研人必收藏EI会议合集】计算机领域会议征稿：图像处理、多媒体技术、机器学习、人工智能、大数据、计算建模、仿真、具身智能基础大模型、智慧物联、电子信息工程 - 爱搞科研的小刘 - 博客园,博客园,,武汉理工大学,计算机、电子信息工程、人工智能、大数据、图像处理、多媒体技术、机器学习、具身智能基础大模型、智慧物联、计算建模、仿真,"计算机,计算机科学,计算机技术,人工智能,电子信息,大数据,通信工程,自动化",未知,3460213/202511,,,,,未说明,,"[{""type"": ""论文"", ""title"": null, ""author_order"": ""未知"", ""venue_or_level"": ""EI""}]","[{""name"": ""ACM"", ""level"": ""国际"", ""award"": null, ""normalized_name"": ""ACM""}]",ACM,0.6,该内容为博客园用户'爱搞科研的小刘'发布的学术会议征稿信息汇总，并非个人保研经验分享。其中提及'主办单位：武汉理工大学'，可能暗示博主与该校有关联，但无法确认是否为该校学生或校友。其他字段如排名、科研竞赛成果、夏令营录取情况等均无法从给定文本中提取。
